всего,        Республика Бурятия,63918546.60,74912937.30,91712374.90,107441983.00,124738459.70,121187670.90,133525602.50,153624137.10,167038051.80,
всего,        Республика Тыва,9838472.80,11662555.80,15146800.10,19384169.10,23870526.70,26921881.20,30772759.20,33398872.50,37652998.70,
всего,        Республика Хакасия,33102876.60,41727549.50,53689307.40,63722030.00,72308815.50,81019866.70,96039823.70,113088079.00,130685720.60,
всего,        Алтайский край,114840483.40,135686442.20,173810522.00,223563406.20,259343089.90,265613316.60,302900700.80,332117847.60,370554714.20,
всего,        Забайкальский край,61261754.50,69647086.90,90732107.30,110822390.70,140301970.90,148587919.10,166742523.00,203869010.00,225504218.40,
всего,                Агинский Бурятский авт.округ,2712034.10,3396089.80,6554577.90,8068579.00,,,,,,
всего,        Красноярский край,365454117.90,439736915.10,585881913.20,734154785.10,737950436.30,749194771.00,1055525039.90,1170827261.60,1192648545.30,
всего,            Таймырский (Долгано-Ненецкий) авт.округ,4364016.80,5444317.10,0.00,0.00,,,,,,
всего,            Эвенкийский авт.окpуг,2714982.30,2986916.10,0.00,0.00,,,,,,
всего,        Иркутская область,213244243.30,258095485.00,330834340.10,402654747.20,438852376.70,458774863.00,546141037.50,634561429.70,743764090.60,
всего,            Усть-Ордынский Бурятский авт.округ,5077337.90,5642595.20,7086959.50,9318385.60,,,,,,
всего,        Кемеровская область,244462008.40,295378395.20,342210553.90,437790239.60,575901943.10,512408005.00,625914914.70,751198381.00,717700002.30,
всего,        Новосибирская область,191826720.20,235381809.60,296064520.30,365531170.00,453574596.30,425400204.10,484141280.50,598563535.90,659543676.50,
всего,        Омская область,192877299.20,220686140.10,262506707.50,296004737.00,347760331.70,336259628.40,382620432.50,451418768.90,498522755.50,
всего,        Томская область,132439271.50,159578516.70,188800650.20,214486962.30,248906193.60,245808289.30,284676710.30,333885710.90,374171610.10,
всего,    Дальневосточный федеральный округ,678448375.20,826421656.40,999073135.90,1277126663.40,1534867922.10,1730519185.90,2110720700.90,2532572266.80,2700318141.40,
всего,        Республика Саха (Якутия),153496667.40,183026989.20,206845025.70,242656520.60,309518334.10,328201747.80,386825140.40,486830894.70,540411690.80,
всего,        Камчатский край,35139326.90,43974322.70,56119746.60,66076751.60,77854330.20,94643180.00,103123219.20,114375896.50,126984288.50,
всего,            Корякский автономный  округ,4499699.10,5276363.80,0.00,0.00,,,,,,
всего,        Приморский край,152301140.40,186623252.60,215934374.90,259041445.00,316581941.30,368996679.00,470679150.00,549722771.40,555018220.50,
всего,        Хабаровский край,133330458.00,161194449.80,194259637.40,231293248.40,269178553.60,276895391.40,353590330.60,399594249.70,434113166.40,
всего,        Амурская область,64250207.40,76861223.90,95090938.30,111761172.50,131563693.60,151118611.20,178689576.80,225401737.40,234010174.90,
всего,        Магаданская область,24612307.20,27167757.70,31203220.70,35314388.90,42053762.40,47895927.70,59619732.70,72174196.30,76875341.20,
всего,        Сахалинская область,91729595.10,121014080.40,166105424.70,286272965.70,333581620.70,392380063.30,487659526.90,600247850.80,641602931.30,
всего,        Еврейская автономная область,11230876.00,14204158.70,17976786.20,23726088.10,23976970.60,25320010.70,31555879.40,39467028.80,42450794.30,
всего,        Чукотский автономный округ,12357796.80,12355421.40,15537981.40,20984082.70,30558715.50,45067574.80,38978144.90,44757641.20,48851533.50,
раздел d обрабатывающие производства,Российская Федерация,2868712022.40,3335546310.50,4197535235.10,5490873728.70,6536835327.20,5459872710.30,6658747034.50,8061463748.20,8648616058.40,
раздел d обрабатывающие производства,    Центральный федеральный округ,879004970.70,1074448254.20,1350718780.30,1968406655.30,2301560374.70,1959392049.80,2221905088.10,2646896219.30,2782920762.90,
раздел d обрабатывающие производства,        Белгородская область,26413535.60,33642324.00,45577275.10,54480155.00,72353512.20,63318319.70,77204421.60,91833081.60,99422504.70,
раздел d обрабатывающие производства,        Брянская область,9109958.50,14428952.30,16459351.90,21989973.10,26865153.00,21639323.60,24340736.70,30569303.30,40524089.00,
раздел d обрабатывающие производства,        Владимирская область,24765432.40,29872099.80,39898864.80,49078092.00,59754759.90,55835264.70,70580857.80,79516947.70,87205610.80,
раздел d обрабатывающие производства,        Воронежская область,26796787.90,26830745.10,31982980.40,40731104.70,51015585.00,46992045.40,61956492.00,75381108.50,78438465.40,
раздел d обрабатывающие производства,        Ивановская область,11288256.70,9208253.10,11231904.90,16880249.00,21484190.30,15784501.60,23819089.30,29265638.10,26947572.70,
раздел d обрабатывающие производства,        Калужская область,16504083.50,19677848.00,23970199.30,33308178.30,48047242.70,45429286.20,63113019.50,89305863.70,115942528.70,
раздел d обрабатывающие производства,        Костромская область,7020971.30,9505581.80,12102076.30,18573780.40,22827195.90,16226512.90,22609090.70,28235614.10,31697560.40,
раздел d обрабатывающие производства,        Курская область,9047708.60,10268077.70,12262108.30,17556935.30,24327856.20,25858836.30,31205999.20,36376742.80,42345165.10,
раздел d обрабатывающие производства,        Липецкая область,89807639.70,80523039.00,99861532.50,109966156.90,138909629.90,96683259.50,101837389.90,111996806.10,94562087.40,
раздел d обрабатывающие производства,        Московская область,146342510.20,178746096.40,252825162.60,330205345.10,389654459.90,327920242.30,381288353.50,458735979.60,434410926.90,
раздел d обрабатывающие производства,        Орловская область,10777974.20,12631101.20,15534946.20,18232261.50,21298391.60,15743891.00,21389859.60,23074172.50,24580076.60,
раздел d обрабатывающие производства,        Рязанская область,16497051.80,19548306.80,24601740.80,32392396.60,38229072.90,38055848.90,49323526.80,63031564.10,65590672.70,
раздел d обрабатывающие производства,        Смоленская область,11029355.80,14625668.50,17099544.60,23399235.90,28276592.60,25096913.40,34705394.90,40170892.60,44005454.00,
раздел d обрабатывающие производства,        Тамбовская область,9416635.20,9469107.20,11359094.20,13723459.30,15171698.10,16279577.60,17665064.00,25488201.90,26708666.40,
раздел d обрабатывающие производства,        Тверская область,18640297.60,21452669.40,28582943.80,32695697.00,43177914.50,32738382.20,40309508.50,53722811.90,56459445.60,
раздел d обрабатывающие производства,        Тульская область,29757714.40,42375249.00,48830320.10,57403700.20,82711961.40,59088672.90,71666869.50,104626776.60,105574265.30,
раздел d обрабатывающие производства,        Ярославская область,41172048.90,42288168.30,41751140.80,52875007.30,57940314.70,53485385.20,59837208.00,78053046.30,86612192.00,
раздел d обрабатывающие производства,        г.Москва,374617008.40,499354966.60,616787593.70,1044914927.60,1159514843.80,1003215786.60,1069052206.60,1227511667.90,1321893479.00,
раздел d обрабатывающие производства,    Северо-Западный федеральный округ,342689872.60,431916190.60,507528045.70,634194715.40,768788354.50,732524338.50,853061038.00,1073467319.60,1119981202.20,
раздел d обрабатывающие производства,        Республика Карелия,9309733.10,13588704.00,13323041.20,16843847.50,18269900.10,14983982.10,21008397.10,21865607.00,20483365.40,
раздел d обрабатывающие производства,        Республика Коми,10887721.40,20125451.30,21789923.60,31090062.40,31802643.00,28430126.80,34442824.80,50319938.20,51237981.30,
раздел d обрабатывающие производства,        Архангельская область,27980895.90,31440520.00,32443457.10,39138036.90,48850328.00,39086183.90,46280171.40,60781051.20,58894593.00,
раздел d обрабатывающие производства,            Ненецкий автономный округ,125588.40,145617.00,166529.20,182673.70,225203.00,238414.20,285859.00,269617.70,444684.40,
раздел d обрабатывающие производства,            Архангельская область (без АО),,,,,,,,60511433.50,58449908.60,
раздел d обрабатывающие производства,        Вологодская область,73387074.80,90086910.50,92886508.40,111925740.60,148673250.50,77697586.10,100072726.10,131432843.30,128758030.30,
раздел d обрабатывающие производства,        Калининградская область,14740763.10,14187914.60,14569891.10,24731148.20,32318604.90,27976951.70,33213010.50,50261141.50,58986556.40,
раздел d обрабатывающие производства,        Ленинградская область,53080385.70,59668996.00,75663401.80,85375521.10,101526666.70,127901642.70,120177524.30,147239030.40,153124530.00,
раздел d обрабатывающие производства,        Мурманская область,27190551.70,33911459.90,40049958.70,53314837.80,33820378.50,33518667.80,40749929.40,39646352.60,37394656.60,
раздел d обрабатывающие производства,        Новгородская область,16265438.70,21999200.00,25483502.00,28302817.70,39582479.10,37735541.80,38494177.00,49136360.70,61643811.00,
раздел d обрабатывающие производства,        Псковская область,5604234.10,7316873.20,9966903.00,12776254.40,14468568.00,13239233.40,16239675.90,20939927.90,18464294.00,
раздел d обрабатывающие производства,        г.Санкт-Петербург,104243074.10,139590161.00,181351458.90,230696448.80,299475535.70,331954422.20,402382601.50,501845066.80,530993384.10,
раздел d обрабатывающие производства,    Южный федеральный округ (по 2009 год),153240178.10,211150552.50,262701741.60,344820015.10,463141116.20,,,,,
раздел d обрабатывающие производства,    Южный федеральный  округ (с 2010 года),,,,,392644554.80,301591591.70,378012287.90,434059408.20,480539980.90,
раздел d обрабатывающие производства,        Республика Адыгея,1754916.30,2203034.10,2651658.90,3567075.80,4558611.00,5637814.40,7162914.40,8178814.10,9645877.60,
раздел d обрабатывающие производства,        Республика Калмыкия,227041.90,193202.30,222989.00,296434.50,591292.90,813769.70,992121.90,1110411.40,794822.20,
раздел d обрабатывающие производства,        Краснодарский край,36119276.10,48642232.10,57239552.50,78420929.90,95693663.90,87635557.90,103207744.80,136995306.60,155281419.10,
раздел d обрабатывающие производства,        Астраханская область,14155281.70,19455507.50,19911530.90,21306391.60,45389330.00,19948077.60,25939414.50,9353557.10,11507874.90,
раздел d обрабатывающие производства,        Волгоградская область,31929639.70,53956675.00,69298469.10,89171192.00,127336845.00,87402279.50,115549929.40,130763610.00,152521725.50,
раздел d обрабатывающие производства,        Ростовская область,38530814.70,48854901.70,62873691.50,93516524.70,119074812.00,100154092.60,125160162.90,147657709.00,150788261.70,
раздел d обрабатывающие производства,    Северо-Кавказский федеральный округ,,,,,68010830.30,64132199.20,82146848.50,100160216.80,110492307.10,
раздел d обрабатывающие производства,        Республика Дагестан,5847053.30,5240577.70,4851877.00,7300758.70,6991471.20,9505399.50,11722208.30,13596020.00,15724901.70,
раздел d обрабатывающие производства,        Республика Ингушетия,500074.80,159433.90,252446.80,277106.60,302745.20,428787.20,594745.00,706303.10,1631722.90,
раздел d обрабатывающие производства,        Кабардино-Балкарская Республика,2843444.70,4270609.00,5578271.40,6214100.90,6562294.70,7465199.50,8623222.20,14714413.20,19376586.10,
раздел d обрабатывающие производства,        Карачаево-Черкесская Республика,1757310.90,1902585.80,2829230.30,3804987.70,4895710.80,4269642.90,5632949.00,6204870.60,10613050.40,
раздел d обрабатывающие производства,        Республика Северная Осетия - Алания,2767015.20,4741930.50,9650601.90,8484493.70,7140242.80,6305977.30,8215678.10,8020022.30,8937596.30,
раздел d обрабатывающие производства,        Чеченская Республика,,115710.00,255708.10,889778.10,1056332.40,1194010.00,1438406.90,2155958.00,2215006.50,
раздел d обрабатывающие производства,        Ставропольский край,16808308.80,21414152.80,27085714.20,31570240.90,41062033.20,34963182.80,45919639.00,54762629.60,51993443.20,
раздел d обрабатывающие производства,    Приволжский федеральный округ,557114465.90,669103912.80,854197540.60,1077452839.80,1325791813.90,988616042.00,1312839607.40,1717587496.80,1981092476.40,
раздел d обрабатывающие производства,        Республика Башкортостан,91610443.80,106509147.80,145844813.90,163278308.80,211335846.70,141119931.60,212130408.60,319088682.10,428307104.80,
раздел d обрабатывающие производства,        Республика Марий Эл,6255597.10,6750108.20,8135573.40,11886018.10,15369166.10,14871652.00,23184602.80,27190417.80,34924207.10,
раздел d обрабатывающие производства,        Республика Мордовия,9350057.10,10808845.10,14578737.70,18360634.80,24497534.70,19575265.30,26947645.50,27683510.90,30270700.80,
раздел d обрабатывающие производства,        Республика Татарстан,69498406.90,81704101.10,129223513.60,164139964.60,176547157.50,136033876.10,170828337.60,221634169.40,263008005.00,
раздел d обрабатывающие производства,        Удмуртская Республика,22394622.40,29741734.90,33940933.80,41605165.10,48252745.60,43205129.40,52099923.70,60040378.10,64782652.90,
раздел d обрабатывающие производства,        Чувашская Республика,13907009.90,15862361.00,23777551.60,34532201.80,46366385.70,34606631.30,42401763.70,48324113.10,56877960.00,
раздел d обрабатывающие производства,        Пермский край,66257053.60,96346353.90,105396084.40,146726043.20,211612617.90,144334602.40,187058016.80,273467768.40,281398392.00,
раздел d обрабатывающие производства,        Кировская область,15754418.80,16743418.30,22234922.20,29571794.00,39873936.90,29660969.00,39254110.10,52397411.90,53967488.50,
раздел d обрабатывающие производства,        Нижегородская область,76744243.10,91496712.20,120975473.70,151986333.30,187537955.00,145615593.40,200671442.30,232082847.80,253300148.40,
раздел d обрабатывающие производства,        Оренбургская область,23099827.30,33978964.00,40175937.30,55231539.40,61882171.60,42717128.10,46673895.90,81445183.20,84532502.40,
раздел d обрабатывающие производства,        Пензенская область,9774203.20,14077185.20,16427235.90,21921919.50,25635658.00,26596117.20,34113890.40,40224730.40,45588496.80,
раздел d обрабатывающие производства,        Самарская область,105532289.30,120291205.00,137924195.90,165244364.50,181224357.00,119231542.70,171265546.00,212191051.00,234907059.50,
раздел d обрабатывающие производства,        Саратовская область,29611113.70,28824145.20,34249097.80,45488726.80,63350784.60,64068303.10,68988611.90,73102042.20,95416949.30,
раздел d обрабатывающие производства,        Ульяновская область,17325179.70,15969630.80,21313469.30,27479825.90,32305496.50,26979300.30,37221412.10,48715190.50,53810808.90,
раздел d обрабатывающие производства,    Уральский федеральный округ,398056135.50,341866999.20,445950512.30,579155927.40,801489349.40,605821477.20,801028898.40,945540312.10,999934389.80,
раздел d обрабатывающие производства,        Курганская область,6639506.50,9221717.00,12404418.00,13469125.90,19183016.50,16834016.60,24098833.90,27481147.10,29681421.00,
раздел d обрабатывающие производства,        Свердловская область,127548151.40,149474508.20,218665856.40,272100392.10,305254515.60,229059554.30,304277436.40,359864789.30,402241077.80,
раздел d обрабатывающие производства,        Тюменская область,132387830.10,38490594.90,40868362.20,57834292.30,216000061.90,171975461.20,236744743.90,278267827.10,266343117.50,
раздел d обрабатывающие производства,            Ханты-Мансийский автономный округ-Югра,18586428.80,16121241.80,17807560.30,28958147.40,60374737.60,47843576.40,57821659.80,47443950.60,39441554.40,
раздел d обрабатывающие производства,            Ямало-Ненецкий автономный округ,6816051.50,8936556.40,4477734.80,6051102.60,8207899.90,9909282.40,10286814.00,10722904.60,14233420.10,
раздел d обрабатывающие производства,            Тюменская область (без АО),,,,,,,,220100972.00,212668142.90,
раздел d обрабатывающие производства,        Челябинская область,131480647.50,144680179.00,174011875.70,235752117.10,261051755.50,187952445.10,235907884.20,279926548.60,301668773.50,
раздел d обрабатывающие производства,    Сибирский федеральный округ,475547519.90,543042350.20,711648808.20,804964248.90,782233584.50,714561946.50,897405418.80,1007020391.60,1031388422.00,
раздел d обрабатывающие производства,        Республика Алтай,201121.60,488573.80,415213.10,583123.60,634660.40,551038.80,715425.20,635837.70,717447.80,
раздел d обрабатывающие производства,        Республика Бурятия,8364964.50,8637684.90,10245433.10,11014075.40,14124897.80,14534551.90,19058477.60,24937817.80,22879690.50,
раздел d обрабатывающие производства,        Республика Тыва,355095.80,403674.20,527453.70,772439.50,634064.20,799224.30,1111711.40,1013284.10,1000928.00,
раздел d обрабатывающие производства,        Республика Хакасия,6113770.20,8383056.00,10530785.00,13191805.40,12514035.40,10456947.70,14520984.40,13382836.10,16331001.30,
раздел d обрабатывающие производства,        Алтайский край,19573037.80,26272890.40,32174068.20,38858190.80,45867622.10,46757015.30,60230256.40,66143363.90,72546297.40,
